@relation loan_default_reduced_sampled_training-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1

@attribute loan_limit {cf,ncf}
@attribute loan_type {type1,type2,type3}
@attribute business_or_commercial {nob/c,b/c}
@attribute Neg_ammortization {not_neg,neg_amm}
@attribute lump_sum_payment {not_lpsm,lpsm}
@attribute income numeric
@attribute co-applicant_credit_type {EXP,CIB}
@attribute submission_of_application {to_inst,not_inst}
@attribute LTV numeric
@attribute dtir1 numeric
@attribute Status {no,yes}

@data
cf,type1,nob/c,not_neg,not_lpsm,0,CIB,not_inst,75.664251,5,yes
cf,type1,nob/c,not_neg,not_lpsm,4500,EXP,to_inst,35.047847,47,yes
cf,type1,nob/c,not_neg,not_lpsm,2820,CIB,to_inst,94.95614,37,yes
cf,type1,nob/c,not_neg,not_lpsm,1080,EXP,to_inst,60.224274,60,yes
cf,type1,nob/c,not_neg,lpsm,3120,EXP,to_inst,104.521277,43,yes
cf,type2,b/c,not_neg,not_lpsm,2040,CIB,to_inst,60.658915,51,yes
cf,type3,nob/c,not_neg,not_lpsm,4140,CIB,to_inst,89.663462,29,yes
ncf,type1,nob/c,not_neg,not_lpsm,9300,EXP,to_inst,55.208333,35,yes
cf,type1,nob/c,neg_amm,not_lpsm,1560,CIB,to_inst,54.746835,42,yes
cf,type2,b/c,neg_amm,not_lpsm,3780,CIB,to_inst,85.25641,49,yes
cf,type1,nob/c,not_neg,not_lpsm,5760,CIB,to_inst,74.144254,52,yes
cf,type2,b/c,not_neg,not_lpsm,3720,CIB,to_inst,91.666667,36,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,EXP,not_inst,31.932153,47,yes
cf,type1,nob/c,not_neg,not_lpsm,3480,CIB,to_inst,71.057348,46,yes
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,to_inst,77.173913,37,yes
cf,type1,nob/c,not_neg,not_lpsm,4560,CIB,to_inst,72.691083,36,yes
cf,type2,b/c,not_neg,not_lpsm,6000,CIB,not_inst,96.493902,34,yes
cf,type2,b/c,not_neg,not_lpsm,7560,EXP,to_inst,96.597633,36,yes
cf,type1,nob/c,not_neg,not_lpsm,13260,EXP,to_inst,71.840149,40,yes
cf,type1,nob/c,not_neg,not_lpsm,1740,CIB,to_inst,77.173913,53,yes
cf,type1,nob/c,not_neg,not_lpsm,2220,CIB,to_inst,54.340278,23,yes
ncf,type1,nob/c,not_neg,not_lpsm,9540,CIB,to_inst,26.355713,24,yes
cf,type2,b/c,not_neg,not_lpsm,1560,CIB,to_inst,237.5,39,yes
cf,type1,nob/c,not_neg,not_lpsm,3180,CIB,to_inst,47.528249,54,yes
cf,type1,nob/c,not_neg,not_lpsm,5940,EXP,to_inst,87.347561,38,yes
cf,type1,nob/c,not_neg,not_lpsm,7380,EXP,to_inst,87.679426,36,yes
cf,type1,nob/c,not_neg,not_lpsm,3600,CIB,to_inst,81.798246,38,yes
cf,type2,b/c,neg_amm,not_lpsm,4800,EXP,to_inst,73.305085,37,yes
cf,type1,nob/c,not_neg,not_lpsm,2460,CIB,to_inst,75.390625,36,yes
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,not_inst,90.938865,50,yes
cf,type3,nob/c,neg_amm,not_lpsm,3960,CIB,to_inst,99.157303,49,yes
ncf,type1,nob/c,not_neg,not_lpsm,8640,CIB,not_inst,86.458333,55,yes
cf,type1,nob/c,neg_amm,not_lpsm,3240,CIB,to_inst,78.846154,40,yes
cf,type1,nob/c,not_neg,not_lpsm,4500,EXP,to_inst,93.882979,42,yes
cf,type3,nob/c,not_neg,not_lpsm,3720,CIB,not_inst,99.496644,47,yes
cf,type2,b/c,not_neg,not_lpsm,5940,CIB,to_inst,78.20122,44,yes
cf,type1,nob/c,neg_amm,not_lpsm,1500,CIB,to_inst,76.685393,42,yes
ncf,type2,b/c,neg_amm,not_lpsm,1380,CIB,to_inst,98.828125,48,yes
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,to_inst,87.397541,49,yes
ncf,type2,b/c,neg_amm,not_lpsm,13620,EXP,not_inst,94.66581,34,yes
cf,type1,nob/c,not_neg,not_lpsm,8520,CIB,to_inst,82.894737,35,yes
ncf,type2,b/c,not_neg,not_lpsm,4140,EXP,to_inst,44.318182,44,yes
cf,type1,nob/c,not_neg,not_lpsm,5220,CIB,to_inst,54.449838,34,yes
cf,type1,nob/c,not_neg,not_lpsm,6060,CIB,to_inst,80.783582,43,yes
cf,type1,nob/c,not_neg,not_lpsm,5940,EXP,to_inst,93.994413,41,yes
cf,type2,b/c,not_neg,not_lpsm,2820,EXP,to_inst,92.721519,46,yes
cf,type1,nob/c,not_neg,not_lpsm,10260,CIB,to_inst,105.473373,23,yes
cf,type1,nob/c,not_neg,not_lpsm,7680,EXP,not_inst,62.152778,40,yes
ncf,type2,b/c,neg_amm,not_lpsm,8340,CIB,to_inst,85.550459,26,yes
cf,type2,b/c,not_neg,not_lpsm,2700,CIB,to_inst,116.011236,20,yes
cf,type1,nob/c,not_neg,not_lpsm,3660,EXP,to_inst,64.729299,50,yes
cf,type1,nob/c,not_neg,not_lpsm,6780,EXP,not_inst,99.107143,43,yes
cf,type2,b/c,not_neg,not_lpsm,4080,CIB,to_inst,93.238994,11,yes
ncf,type1,nob/c,not_neg,not_lpsm,20760,CIB,to_inst,72.919877,38,yes
cf,type1,nob/c,not_neg,not_lpsm,11520,CIB,to_inst,33.42803,41,yes
cf,type1,nob/c,neg_amm,not_lpsm,3900,EXP,to_inst,94.191919,37,yes
?,type1,nob/c,neg_amm,not_lpsm,5640,EXP,to_inst,99.107143,49,yes
cf,type2,b/c,not_neg,not_lpsm,7800,EXP,not_inst,70.220588,32,yes
cf,type2,b/c,not_neg,not_lpsm,8460,CIB,not_inst,85.86351,47,yes
cf,type1,nob/c,neg_amm,not_lpsm,1560,EXP,to_inst,59.831461,48,yes
cf,type1,nob/c,not_neg,not_lpsm,4260,CIB,to_inst,80.405405,47,yes
cf,type1,nob/c,not_neg,not_lpsm,4320,CIB,to_inst,54.058442,24,yes
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,to_inst,85.071942,41,yes
cf,type1,nob/c,neg_amm,not_lpsm,8940,EXP,not_inst,72.286822,43,yes
cf,type1,nob/c,not_neg,not_lpsm,15240,EXP,to_inst,54.449838,34,yes
cf,type1,nob/c,not_neg,lpsm,4500,CIB,to_inst,93.238994,38,yes
cf,type1,nob/c,not_neg,not_lpsm,4620,CIB,not_inst,77.234637,41,yes
cf,type1,nob/c,not_neg,not_lpsm,5100,CIB,to_inst,47.009569,25,yes
cf,type1,nob/c,not_neg,not_lpsm,5400,CIB,to_inst,87.377451,43,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,CIB,to_inst,95.542636,53,yes
cf,type3,nob/c,not_neg,not_lpsm,1380,CIB,to_inst,79.040404,60,yes
cf,type1,nob/c,neg_amm,not_lpsm,3480,CIB,to_inst,73.948598,49,yes
cf,type1,nob/c,not_neg,lpsm,3480,EXP,not_inst,112.5,60,yes
cf,type2,b/c,not_neg,not_lpsm,8340,CIB,to_inst,80.021834,38,yes
cf,type3,nob/c,not_neg,not_lpsm,6300,EXP,to_inst,84.42029,57,yes
cf,type1,nob/c,neg_amm,not_lpsm,6000,CIB,to_inst,93.122271,47,yes
cf,type1,nob/c,neg_amm,not_lpsm,5460,CIB,to_inst,81.037415,49,yes
ncf,type1,nob/c,not_neg,not_lpsm,9720,CIB,not_inst,80.013193,58,yes
cf,type1,nob/c,neg_amm,not_lpsm,7620,CIB,to_inst,14.12037,53,yes
cf,type1,nob/c,not_neg,not_lpsm,5760,EXP,not_inst,95.502092,58,yes
cf,type3,nob/c,not_neg,not_lpsm,10380,CIB,not_inst,102.94586,36,yes
cf,type2,b/c,not_neg,not_lpsm,4140,EXP,to_inst,81.084656,58,yes
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,82.118056,47,yes
cf,type1,nob/c,not_neg,not_lpsm,2580,EXP,to_inst,29.166667,30,yes
ncf,type1,nob/c,not_neg,not_lpsm,10320,EXP,to_inst,71.821121,48,yes
cf,type2,b/c,not_neg,not_lpsm,3420,CIB,not_inst,96.383648,46,yes
cf,type3,nob/c,not_neg,not_lpsm,6240,CIB,to_inst,81.392694,20,yes
cf,type1,nob/c,not_neg,not_lpsm,4380,EXP,to_inst,80.048077,47,yes
cf,type1,nob/c,not_neg,not_lpsm,8760,CIB,to_inst,78.645833,39,yes
cf,type2,b/c,not_neg,not_lpsm,2040,CIB,to_inst,61.075949,44,yes
cf,type1,nob/c,neg_amm,not_lpsm,12960,EXP,to_inst,58.366142,7,yes
cf,type1,nob/c,not_neg,not_lpsm,6180,EXP,to_inst,45.883234,50,yes
cf,type2,b/c,neg_amm,not_lpsm,4680,CIB,to_inst,98.828125,41,yes
cf,type1,nob/c,not_neg,not_lpsm,3420,CIB,to_inst,59.831461,28,yes
cf,type2,b/c,not_neg,not_lpsm,1020,CIB,to_inst,40.546218,59,yes
cf,type2,b/c,neg_amm,not_lpsm,1260,CIB,to_inst,27.163462,33,yes
cf,type1,nob/c,not_neg,not_lpsm,3000,CIB,to_inst,35.518293,34,yes
cf,type2,b/c,not_neg,not_lpsm,4260,EXP,to_inst,95.708955,50,yes
ncf,type1,nob/c,not_neg,not_lpsm,2760,CIB,not_inst,96.78771,61,yes
cf,type1,nob/c,not_neg,not_lpsm,13320,CIB,not_inst,88.504464,24,yes
cf,type2,b/c,not_neg,not_lpsm,3000,EXP,to_inst,90.137615,50,yes
cf,type3,nob/c,neg_amm,not_lpsm,2880,CIB,to_inst,120.652174,14,yes
cf,type1,nob/c,neg_amm,not_lpsm,3660,CIB,to_inst,56.659836,40,yes
cf,type1,nob/c,not_neg,not_lpsm,4860,CIB,to_inst,69.054878,48,yes
ncf,type1,nob/c,not_neg,not_lpsm,11760,EXP,to_inst,40.164343,13,yes
cf,type1,nob/c,not_neg,not_lpsm,8160,CIB,to_inst,72.534014,44,yes
cf,type2,b/c,not_neg,not_lpsm,1500,CIB,to_inst,48.853211,29,yes
cf,type2,b/c,not_neg,not_lpsm,4980,EXP,to_inst,83.914729,46,yes
cf,type3,nob/c,not_neg,not_lpsm,2640,CIB,not_inst,61.548913,47,yes
cf,type1,nob/c,not_neg,not_lpsm,5280,CIB,not_inst,60.441527,57,yes
cf,type1,nob/c,not_neg,lpsm,18300,EXP,to_inst,45.756173,24,yes
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,to_inst,80.027933,43,yes
cf,type1,nob/c,not_neg,not_lpsm,9420,CIB,not_inst,85.925197,37,yes
cf,type2,b/c,not_neg,not_lpsm,7500,CIB,to_inst,81.354515,56,yes
cf,type1,nob/c,neg_amm,not_lpsm,7200,CIB,to_inst,52.516779,44,yes
cf,type1,nob/c,not_neg,not_lpsm,3180,EXP,not_inst,83.279221,55,yes
cf,type1,nob/c,not_neg,lpsm,5880,CIB,to_inst,131.117021,36,yes
cf,type1,nob/c,not_neg,not_lpsm,6660,EXP,not_inst,60.742188,56,yes
cf,type3,nob/c,not_neg,not_lpsm,3660,EXP,to_inst,64.121339,42,yes
ncf,type1,nob/c,not_neg,not_lpsm,34080,CIB,to_inst,96.076642,9,yes
cf,type2,b/c,neg_amm,not_lpsm,2280,CIB,to_inst,98.913043,38,yes
cf,type1,nob/c,not_neg,not_lpsm,5400,EXP,to_inst,88.722826,39,yes
cf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,83.288043,31,yes
cf,type2,b/c,not_neg,not_lpsm,2580,EXP,to_inst,85.590278,21,yes
?,type2,b/c,neg_amm,not_lpsm,1980,CIB,to_inst,107.87037,6,yes
cf,type1,nob/c,not_neg,lpsm,12840,EXP,to_inst,42.141813,43,yes
cf,type1,nob/c,not_neg,not_lpsm,18900,CIB,to_inst,72.286822,61,yes
cf,type2,b/c,not_neg,not_lpsm,3840,CIB,to_inst,75.568182,43,yes
cf,type1,nob/c,not_neg,not_lpsm,8700,EXP,not_inst,58.827684,47,yes
ncf,type1,nob/c,not_neg,not_lpsm,7920,EXP,to_inst,91.992188,41,yes
cf,type1,nob/c,not_neg,not_lpsm,4380,EXP,to_inst,64.830508,43,yes
cf,type2,b/c,neg_amm,not_lpsm,6960,EXP,not_inst,81.426554,56,yes
cf,type1,nob/c,not_neg,not_lpsm,24540,EXP,not_inst,78.721683,33,yes
cf,type1,nob/c,not_neg,not_lpsm,3900,EXP,not_inst,77.925532,37,yes
cf,type1,nob/c,not_neg,not_lpsm,5100,CIB,not_inst,62.329932,26,yes
cf,type2,b/c,not_neg,lpsm,2640,CIB,to_inst,83.244681,51,yes
cf,type1,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,60.334646,36,yes
cf,type2,b/c,not_neg,not_lpsm,2580,CIB,to_inst,75.568182,61,yes
cf,type3,nob/c,not_neg,not_lpsm,3360,CIB,to_inst,107.170543,49,yes
cf,type2,b/c,not_neg,not_lpsm,3960,EXP,to_inst,71.262887,55,yes
cf,type1,nob/c,neg_amm,not_lpsm,4680,CIB,to_inst,61.430678,49,yes
cf,type2,b/c,not_neg,not_lpsm,5040,EXP,not_inst,93.799213,56,yes
cf,type2,b/c,not_neg,not_lpsm,2940,EXP,to_inst,99.050633,55,yes
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,not_inst,90.938865,50,yes
cf,type1,nob/c,not_neg,lpsm,7800,CIB,not_inst,53.497791,45,yes
cf,type2,b/c,neg_amm,not_lpsm,1260,CIB,to_inst,27.163462,33,yes
cf,type1,nob/c,neg_amm,not_lpsm,3540,EXP,not_inst,73.538961,13,yes
cf,type3,nob/c,neg_amm,not_lpsm,4920,CIB,to_inst,103.294574,36,yes
cf,type3,nob/c,not_neg,not_lpsm,2880,CIB,not_inst,89.225941,53,yes
cf,type1,nob/c,not_neg,not_lpsm,3480,EXP,to_inst,79.362416,37,yes
cf,type2,b/c,not_neg,not_lpsm,4740,CIB,to_inst,80.092593,57,yes
cf,type1,nob/c,not_neg,lpsm,1620,CIB,to_inst,67.578125,46,yes
cf,type1,nob/c,not_neg,not_lpsm,840,EXP,not_inst,88.755459,21,yes
?,type1,nob/c,neg_amm,not_lpsm,5640,CIB,to_inst,78.20122,46,yes
cf,type2,b/c,neg_amm,not_lpsm,6600,CIB,to_inst,91.666667,49,yes
cf,type3,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,67.405063,22,yes
cf,type1,nob/c,not_neg,lpsm,5940,EXP,not_inst,60.168651,52,yes
?,type1,nob/c,neg_amm,not_lpsm,4680,EXP,not_inst,78.311966,46,yes
cf,type1,nob/c,neg_amm,not_lpsm,5100,CIB,to_inst,94.95614,36,yes
cf,type2,b/c,not_neg,not_lpsm,2580,EXP,to_inst,85.550459,57,yes
cf,type1,nob/c,not_neg,not_lpsm,3780,EXP,to_inst,28.556485,60,yes
cf,type3,nob/c,not_neg,not_lpsm,1740,CIB,to_inst,99.050633,47,yes
cf,type2,b/c,neg_amm,not_lpsm,2160,CIB,to_inst,85.472973,51,yes
ncf,type1,nob/c,not_neg,not_lpsm,8220,EXP,to_inst,66.447368,37,yes
cf,type1,nob/c,not_neg,not_lpsm,9060,CIB,to_inst,87.96729,52,yes
cf,type1,nob/c,not_neg,not_lpsm,2340,CIB,to_inst,75.297619,21,yes
cf,type1,nob/c,not_neg,not_lpsm,1920,CIB,to_inst,73.305085,46,yes
cf,type1,nob/c,not_neg,not_lpsm,3540,CIB,to_inst,68.410853,43,yes
cf,type1,nob/c,not_neg,not_lpsm,3660,CIB,to_inst,80.027933,14,yes
cf,type1,nob/c,not_neg,not_lpsm,7200,CIB,to_inst,60.340074,61,yes
cf,type1,nob/c,not_neg,lpsm,6660,CIB,to_inst,86.184211,30,yes
cf,type2,b/c,not_neg,not_lpsm,4740,EXP,to_inst,81.084656,42,yes
cf,type2,b/c,not_neg,not_lpsm,5460,CIB,to_inst,94.458763,27,yes
cf,type1,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,63.489209,47,yes
cf,type1,nob/c,neg_amm,not_lpsm,3360,CIB,to_inst,64.524648,48,yes
cf,type3,nob/c,not_neg,not_lpsm,9300,EXP,to_inst,95.708955,51,yes
cf,type2,b/c,not_neg,lpsm,8880,CIB,to_inst,81.133829,47,yes
cf,type2,b/c,not_neg,not_lpsm,1860,CIB,to_inst,85.25641,44,yes
cf,type1,nob/c,not_neg,not_lpsm,10740,EXP,not_inst,88.127413,25,yes
cf,type1,nob/c,not_neg,not_lpsm,11760,EXP,to_inst,57.867133,54,yes
cf,type1,nob/c,not_neg,not_lpsm,6960,CIB,to_inst,81.084656,41,yes
cf,type2,b/c,not_neg,not_lpsm,5640,EXP,to_inst,112.5,60,yes
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,to_inst,75.122549,42,yes
ncf,type1,nob/c,not_neg,not_lpsm,2160,CIB,to_inst,95.168067,47,yes
ncf,type1,nob/c,not_neg,not_lpsm,4920,CIB,to_inst,95.091324,48,yes
cf,type1,nob/c,not_neg,not_lpsm,1620,CIB,to_inst,33.422939,53,yes
cf,type1,nob/c,not_neg,not_lpsm,5940,EXP,not_inst,64.136905,24,yes
cf,type2,b/c,not_neg,not_lpsm,2460,CIB,to_inst,105.743243,46,yes
cf,type2,b/c,not_neg,lpsm,4860,EXP,not_inst,84.149485,60,yes
cf,type1,nob/c,neg_amm,not_lpsm,6840,CIB,to_inst,75.088028,47,yes
cf,type1,nob/c,not_neg,lpsm,7680,EXP,not_inst,59.955752,56,yes
cf,type2,b/c,not_neg,not_lpsm,3720,CIB,to_inst,88.56383,60,yes
cf,type1,nob/c,not_neg,not_lpsm,8340,CIB,not_inst,83.536585,49,yes
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,70.683453,45,yes
cf,type1,nob/c,not_neg,not_lpsm,14040,EXP,not_inst,86.694511,26,yes
cf,type1,nob/c,not_neg,not_lpsm,17580,EXP,to_inst,71.952479,28,yes
cf,type2,b/c,not_neg,not_lpsm,660,CIB,not_inst,75.297619,47,yes
cf,type2,b/c,not_neg,not_lpsm,3240,EXP,not_inst,93.882979,22,yes
cf,type2,b/c,neg_amm,not_lpsm,6420,EXP,to_inst,52.218935,42,yes
cf,type1,nob/c,neg_amm,not_lpsm,5460,CIB,to_inst,81.779661,8,yes
cf,type1,nob/c,not_neg,not_lpsm,8580,EXP,not_inst,68.200549,32,yes
cf,type1,nob/c,not_neg,not_lpsm,2580,EXP,to_inst,39.779874,58,yes
ncf,type3,nob/c,neg_amm,not_lpsm,10320,EXP,to_inst,101.092545,36,yes
ncf,type1,nob/c,neg_amm,not_lpsm,12240,CIB,not_inst,80.007364,48,yes
cf,type2,b/c,not_neg,not_lpsm,840,CIB,to_inst,84.42029,52,yes
cf,type2,b/c,not_neg,not_lpsm,780,CIB,to_inst,36.778846,15,yes
cf,type1,nob/c,not_neg,not_lpsm,9840,CIB,to_inst,84.891599,29,yes
cf,type1,nob/c,neg_amm,not_lpsm,21720,CIB,to_inst,78.994845,38,yes
cf,type1,nob/c,not_neg,not_lpsm,7260,EXP,to_inst,60.210396,35,yes
cf,type1,nob/c,not_neg,not_lpsm,2220,CIB,to_inst,79.682274,18,yes
cf,type1,nob/c,not_neg,not_lpsm,1560,CIB,to_inst,44.971264,55,yes
cf,type3,nob/c,not_neg,not_lpsm,1740,EXP,to_inst,58.049242,49,yes
cf,type1,nob/c,neg_amm,not_lpsm,1980,CIB,to_inst,29.651163,22,yes
cf,type1,nob/c,neg_amm,not_lpsm,4080,CIB,not_inst,84.547739,48,yes
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,58.359873,54,yes
cf,type1,nob/c,not_neg,lpsm,5100,CIB,to_inst,96.597633,39,yes
cf,type2,b/c,neg_amm,not_lpsm,2400,CIB,to_inst,83.244681,54,yes
cf,type1,nob/c,not_neg,not_lpsm,6540,CIB,to_inst,61.738579,44,yes
cf,type1,nob/c,neg_amm,not_lpsm,4260,CIB,to_inst,75.935374,43,yes
cf,type1,nob/c,not_neg,not_lpsm,6180,CIB,to_inst,93.019481,31,yes
cf,type2,b/c,not_neg,not_lpsm,6600,EXP,to_inst,81.392694,47,yes
cf,type1,nob/c,neg_amm,not_lpsm,2280,CIB,to_inst,81.25,44,yes
ncf,type1,nob/c,not_neg,not_lpsm,15900,EXP,not_inst,75.742115,52,yes
cf,type1,nob/c,not_neg,not_lpsm,5520,CIB,not_inst,69.764957,46,yes
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,to_inst,80.027933,44,yes
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,94.191919,40,yes
cf,type2,b/c,not_neg,not_lpsm,3840,CIB,to_inst,71.586345,46,yes
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,not_inst,54.928315,38,yes
cf,type2,b/c,not_neg,not_lpsm,3900,EXP,to_inst,98.913043,44,yes
ncf,type1,nob/c,not_neg,not_lpsm,16140,CIB,to_inst,75.406504,24,yes
cf,type3,nob/c,neg_amm,not_lpsm,2280,CIB,to_inst,120.652174,40,yes
cf,type1,nob/c,not_neg,not_lpsm,8700,EXP,to_inst,95.708955,49,yes
cf,type1,nob/c,not_neg,not_lpsm,1620,EXP,to_inst,62.329932,60,yes
cf,type2,b/c,not_neg,not_lpsm,6120,CIB,not_inst,87.679426,37,yes
cf,type1,nob/c,neg_amm,not_lpsm,10020,CIB,not_inst,80.016447,60,yes
cf,type1,nob/c,not_neg,lpsm,3480,CIB,to_inst,78.76569,42,yes
cf,type1,nob/c,neg_amm,not_lpsm,5640,CIB,not_inst,81.626506,43,yes
cf,type2,b/c,neg_amm,not_lpsm,3000,CIB,to_inst,96.383648,53,yes
cf,type1,nob/c,not_neg,not_lpsm,9240,EXP,to_inst,75.887574,23,yes
cf,type3,nob/c,not_neg,not_lpsm,2460,CIB,to_inst,99.050633,60,yes
cf,type1,nob/c,neg_amm,not_lpsm,1440,CIB,to_inst,90.254237,49,yes
ncf,type1,nob/c,not_neg,not_lpsm,2040,CIB,to_inst,47.713415,57,yes
cf,type1,nob/c,not_neg,not_lpsm,14880,EXP,not_inst,48.72449,25,yes
cf,type1,nob/c,not_neg,not_lpsm,6300,CIB,not_inst,64.266304,59,yes
cf,type1,nob/c,neg_amm,not_lpsm,1740,EXP,to_inst,96.052632,47,yes
ncf,type2,b/c,not_neg,lpsm,15180,EXP,to_inst,102.576602,49,yes
cf,type1,nob/c,not_neg,not_lpsm,0,CIB,not_inst,59.955752,7,yes
cf,type1,nob/c,not_neg,not_lpsm,0,EXP,to_inst,45.710784,14,yes
cf,type1,nob/c,not_neg,not_lpsm,5400,EXP,to_inst,78.20122,36,yes
ncf,type1,nob/c,neg_amm,not_lpsm,14940,CIB,to_inst,77.301444,42,yes
cf,type2,b/c,not_neg,not_lpsm,2580,CIB,to_inst,83.914729,54,yes
cf,type1,nob/c,not_neg,not_lpsm,4140,CIB,not_inst,31.137387,44,yes
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,99.050633,56,yes
cf,type1,nob/c,neg_amm,not_lpsm,4860,EXP,to_inst,47.121711,21,yes
cf,type2,b/c,not_neg,not_lpsm,7380,CIB,to_inst,99.242424,40,yes
cf,type1,nob/c,not_neg,not_lpsm,6420,CIB,to_inst,74.114173,21,yes
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,94.471154,44,yes
cf,type1,nob/c,not_neg,not_lpsm,6060,CIB,to_inst,96.266234,31,yes
cf,type2,b/c,not_neg,not_lpsm,4620,CIB,to_inst,98.295455,13,yes
ncf,type3,nob/c,not_neg,not_lpsm,3420,CIB,to_inst,87.202381,27,yes
cf,type1,nob/c,not_neg,not_lpsm,2760,EXP,to_inst,80.021834,42,yes
cf,type2,b/c,not_neg,not_lpsm,1320,CIB,to_inst,98.469388,9,yes
cf,type3,nob/c,not_neg,not_lpsm,11760,EXP,not_inst,81.534954,44,yes
cf,type1,nob/c,neg_amm,not_lpsm,2040,CIB,not_inst,95.708955,56,yes
cf,type2,b/c,neg_amm,not_lpsm,12660,CIB,to_inst,85.194175,31,yes
cf,type2,b/c,neg_amm,not_lpsm,1980,CIB,to_inst,68.229167,61,yes
cf,type2,b/c,neg_amm,not_lpsm,3240,EXP,to_inst,79.233871,45,yes
cf,type2,b/c,neg_amm,not_lpsm,4320,CIB,to_inst,91.666667,31,yes
cf,type1,nob/c,not_neg,lpsm,3360,EXP,to_inst,80.048077,25,yes
cf,type1,nob/c,not_neg,not_lpsm,3240,CIB,to_inst,73.320896,50,yes
cf,type1,nob/c,not_neg,lpsm,2340,CIB,not_inst,47.564935,31,yes
cf,type1,nob/c,not_neg,not_lpsm,1200,CIB,to_inst,75.297619,40,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,not_inst,84.926471,55,yes
cf,type1,nob/c,not_neg,not_lpsm,2580,CIB,to_inst,88.246269,47,yes
cf,type3,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,65.756303,42,yes
cf,type2,b/c,neg_amm,not_lpsm,2040,CIB,to_inst,79.040404,49,yes
cf,type1,nob/c,not_neg,not_lpsm,3780,CIB,to_inst,94.312169,61,yes
ncf,type2,b/c,not_neg,not_lpsm,3480,CIB,to_inst,98.611111,38,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,EXP,not_inst,90.770609,59,yes
cf,type1,nob/c,not_neg,not_lpsm,50280,CIB,to_inst,71.067416,20,yes
cf,type2,b/c,not_neg,not_lpsm,6420,EXP,to_inst,107.87037,24,yes
cf,type1,nob/c,neg_amm,not_lpsm,5400,CIB,to_inst,87.202381,53,yes
cf,type1,nob/c,not_neg,not_lpsm,4500,EXP,to_inst,55.177515,36,yes
cf,type1,nob/c,not_neg,not_lpsm,4560,EXP,not_inst,47.031662,13,yes
cf,type1,nob/c,not_neg,not_lpsm,4980,CIB,to_inst,58.561644,61,yes
cf,type1,nob/c,not_neg,not_lpsm,10080,CIB,to_inst,80.032468,18,yes
cf,type1,nob/c,neg_amm,not_lpsm,2340,CIB,to_inst,97.413793,33,yes
cf,type1,nob/c,not_neg,not_lpsm,7260,EXP,to_inst,57.867133,46,yes
cf,type1,nob/c,not_neg,not_lpsm,9480,CIB,to_inst,106.6609,32,yes
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,70.683453,45,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,to_inst,73.989899,43,yes
?,type2,b/c,neg_amm,not_lpsm,4020,EXP,to_inst,88.265306,44,yes
cf,type2,b/c,not_neg,not_lpsm,1860,CIB,to_inst,85.472973,45,yes
?,type1,nob/c,neg_amm,not_lpsm,0,CIB,to_inst,65.491453,5,yes
cf,type1,nob/c,not_neg,not_lpsm,9480,EXP,not_inst,89.225941,45,yes
cf,type1,nob/c,neg_amm,not_lpsm,3600,CIB,to_inst,86.184211,41,yes
cf,type1,nob/c,not_neg,not_lpsm,5580,CIB,to_inst,75.13587,39,yes
cf,type1,nob/c,neg_amm,not_lpsm,3420,CIB,to_inst,88.56383,24,yes
cf,type2,b/c,neg_amm,not_lpsm,4080,CIB,to_inst,96.14094,41,yes
cf,type1,nob/c,not_neg,not_lpsm,9420,EXP,to_inst,52.308707,46,yes
cf,type2,b/c,neg_amm,not_lpsm,3600,EXP,to_inst,80.963303,36,yes
cf,type2,b/c,not_neg,lpsm,2100,CIB,to_inst,78.061224,39,yes
cf,type2,b/c,neg_amm,not_lpsm,4200,EXP,to_inst,96.875,12,yes
?,type1,nob/c,not_neg,not_lpsm,7380,EXP,not_inst,90.525114,32,yes
cf,type1,nob/c,not_neg,not_lpsm,6180,CIB,not_inst,74.6139,40,yes
cf,type1,nob/c,not_neg,not_lpsm,2520,CIB,to_inst,80.032468,48,yes
